open,close,high,low,value,volume,begin,end
4080.0,4074.0,4090.0,4068.0,908029500.5,222760,2023-01-13,2023-01-13 23:59:59
4078.0,4052.0,4096.5,4045.0,1884934076.0,463287,2023-01-16,2023-01-16 23:59:59
4052.5,4025.0,4060.5,4015.0,1321905727.5,326706,2023-01-17,2023-01-17 23:59:59
4037.5,4021.0,4049.0,4012.0,1090318317.5,270721,2023-01-18,2023-01-18 23:59:59
4019.5,3981.0,4020.0,3974.0,1653199759.0,414205,2023-01-19,2023-01-19 23:59:59
3982.0,3944.0,3995.0,3925.0,1519366048.0,384133,2023-01-20,2023-01-20 23:59:59
3950.0,3972.5,3979.5,3944.5,1348859927.0,340221,2023-01-23,2023-01-23 23:59:59
3986.0,3942.5,3990.0,3930.5,1175887636.5,296368,2023-01-24,2023-01-24 23:59:59
3949.0,3923.5,3960.0,3900.5,2123666057.5,542133,2023-01-25,2023-01-25 23:59:59
3924.0,3911.0,3935.0,3901.5,1277184590.0,326405,2023-01-26,2023-01-26 23:59:59
3911.0,3917.0,3920.0,3892.5,1848495797.0,473474,2023-01-27,2023-01-27 23:59:59
3929.0,3947.5,3954.0,3917.0,1264910914.0,321296,2023-01-30,2023-01-30 23:59:59
3947.0,3955.0,3972.5,3925.5,1492309310.5,377660,2023-01-31,2023-01-31 23:59:59
3959.5,3955.5,3989.0,3935.0,1405755240.5,354764,2023-02-01,2023-02-01 23:59:59
3955.5,3918.5,3960.0,3900.5,2225428819.5,567894,2023-02-02,2023-02-02 23:59:59
3918.0,3907.5,3920.0,3880.0,2148637468.5,551146,2023-02-03,2023-02-03 23:59:59
3908.0,3941.0,3946.5,3902.0,1621779204.0,412519,2023-02-06,2023-02-06 23:59:59
3950.5,3968.0,3977.0,3931.0,1545373167.5,390661,2023-02-07,2023-02-07 23:59:59
3979.0,3930.5,3998.5,3903.0,2112386504.0,533759,2023-02-08,2023-02-08 23:59:59
3949.0,3914.0,3960.0,3907.5,1163574598.0,295567,2023-02-09,2023-02-09 23:59:59
3915.0,3921.5,3969.5,3903.5,1237710536.5,315593,2023-02-10,2023-02-10 23:59:59
3941.5,3928.5,3948.0,3911.0,1121401431.5,285214,2023-02-13,2023-02-13 23:59:59
3928.5,3914.5,3937.0,3905.0,1127435826.5,287643,2023-02-14,2023-02-14 23:59:59
3903.0,3829.0,3906.0,3800.0,2705432669.5,701274,2023-02-15,2023-02-15 23:59:59
3840.0,3830.0,3873.5,3811.5,1316400571.5,342417,2023-02-16,2023-02-16 23:59:59
3830.0,3840.0,3860.0,3802.5,962446135.5,250591,2023-02-17,2023-02-17 23:59:59
3849.5,3905.0,3927.5,3804.0,1744116175.5,451382,2023-02-20,2023-02-20 23:59:59
3912.0,3914.5,3950.0,3901.5,1466258639.0,373583,2023-02-21,2023-02-21 23:59:59
3915.5,3909.5,3925.0,3873.0,763701290.0,195649,2023-02-22,2023-02-22 23:59:59
3916.0,3901.0,3925.0,3880.0,482759286.0,123659,2023-02-24,2023-02-24 23:59:59
3881.5,3903.0,3920.0,3881.5,1241072275.0,317560,2023-02-27,2023-02-27 23:59:59
3905.5,3990.0,4021.0,3903.0,4667836468.0,1174897,2023-02-28,2023-02-28 23:59:59
4012.0,4056.0,4060.0,3978.0,3335690108.0,827958,2023-03-01,2023-03-01 23:59:59
4056.5,4004.0,4078.0,3966.0,4080875317.0,1013506,2023-03-02,2023-03-02 23:59:59
4003.0,4030.5,4048.0,4001.5,1884848205.0,467509,2023-03-03,2023-03-03 23:59:59
4048.0,4111.5,4129.0,4045.5,3141144950.0,767483,2023-03-06,2023-03-06 23:59:59
4124.5,4125.0,4138.0,4090.0,1838129744.0,446449,2023-03-07,2023-03-07 23:59:59
4125.0,4105.0,4136.0,4099.0,1518196262.0,369041,2023-03-09,2023-03-09 23:59:59
4088.0,4085.0,4111.0,4035.0,1682036033.5,411767,2023-03-10,2023-03-10 23:59:59
4090.5,4066.0,4120.0,4039.0,1871834479.5,458634,2023-03-13,2023-03-13 23:59:59
4059.0,4063.0,4095.0,4044.0,1482053216.5,364334,2023-03-14,2023-03-14 23:59:59
4077.0,4022.0,4079.0,4009.0,2180120857.5,540003,2023-03-15,2023-03-15 23:59:59
4013.0,4084.0,4092.0,4011.0,2538548960.5,628469,2023-03-16,2023-03-16 23:59:59
4095.0,4111.5,4140.0,4073.0,3791985622.5,921975,2023-03-17,2023-03-17 23:59:59
4128.0,4228.5,4247.5,4090.5,4017478711.5,961015,2023-03-20,2023-03-20 23:59:59
4230.0,4216.5,4287.5,4167.5,3748527430.5,886701,2023-03-21,2023-03-21 23:59:59
4216.0,4192.5,4254.0,4184.0,1772355509.5,419844,2023-03-22,2023-03-22 23:59:59
4199.5,4177.5,4215.0,4159.0,1563789918.0,373939,2023-03-23,2023-03-23 23:59:59
4178.0,4206.5,4221.0,4158.0,1017039867.5,242457,2023-03-24,2023-03-24 23:59:59
4230.0,4322.0,4343.5,4217.0,2508887838.5,586534,2023-03-27,2023-03-27 23:59:59
4331.0,4320.0,4350.5,4271.0,2114506351.0,490573,2023-03-28,2023-03-28 23:59:59
4323.0,4342.0,4360.0,4294.0,1827180782.5,421821,2023-03-29,2023-03-29 23:59:59
4349.5,4382.5,4388.5,4320.0,1921369366.5,440238,2023-03-30,2023-03-30 23:59:59
4379.0,4352.5,4389.0,4280.5,2927309853.0,675588,2023-03-31,2023-03-31 23:59:59
4499.5,4473.5,4508.5,4422.0,5059469766.5,1131475,2023-04-03,2023-04-03 23:59:59
4491.5,4510.5,4575.5,4476.5,4159083536.5,918078,2023-04-04,2023-04-04 23:59:59
4509.5,4540.0,4545.0,4460.0,2515854873.5,559414,2023-04-05,2023-04-05 23:59:59
4541.5,4585.0,4623.5,4475.5,4307253711.0,937866,2023-04-06,2023-04-06 23:59:59
4610.5,4637.0,4638.5,4520.0,2953973772.0,642433,2023-04-07,2023-04-07 23:59:59
4636.0,4650.5,4661.0,4620.0,2812793727.0,605838,2023-04-10,2023-04-10 23:59:59
4650.5,4620.0,4689.0,4575.0,4178663868.5,898479,2023-04-11,2023-04-11 23:59:59
4668.0,4670.0,4728.5,4630.0,4384764374.5,937989,2023-04-12,2023-04-12 23:59:59
4686.0,4612.5,4686.0,4590.0,4181063102.0,903150,2023-04-13,2023-04-13 23:59:59
4612.5,4618.0,4629.0,4553.5,4383066870.0,956035,2023-04-14,2023-04-14 23:59:59
4660.0,4640.0,4670.0,4629.5,3084899392.5,663501,2023-04-17,2023-04-17 23:59:59
4649.5,4599.5,4658.0,4583.5,4088555102.0,886105,2023-04-18,2023-04-18 23:59:59
4600.0,4539.5,4609.5,4528.0,5631231077.0,1233167,2023-04-19,2023-04-19 23:59:59
4539.5,4746.0,4794.5,4462.0,17086297863.5,3660601,2023-04-20,2023-04-20 23:59:59
4759.5,4729.5,4776.5,4711.0,4055912112.5,855354,2023-04-21,2023-04-21 23:59:59
4728.5,4710.5,4750.0,4692.5,2508114138.5,531210,2023-04-24,2023-04-24 23:59:59
4714.0,4689.0,4720.0,4678.0,1840732536.0,391565,2023-04-25,2023-04-25 23:59:59
4695.0,4659.0,4706.0,4627.5,3019460582.5,646923,2023-04-26,2023-04-26 23:59:59
4659.0,4700.0,4710.5,4655.0,2394979843.5,510777,2023-04-27,2023-04-27 23:59:59
4710.0,4674.5,4710.0,4641.5,2530129370.5,541274,2023-04-28,2023-04-28 23:59:59
4680.0,4581.0,4705.0,4552.0,3966339730.5,856737,2023-05-02,2023-05-02 23:59:59
4581.0,4508.5,4638.0,4491.0,5062956176.5,1108207,2023-05-03,2023-05-03 23:59:59
4529.5,4547.5,4564.5,4512.5,2231532965.5,491929,2023-05-04,2023-05-04 23:59:59
4547.5,4509.0,4557.5,4501.5,1964045634.0,433747,2023-05-05,2023-05-05 23:59:59
4524.5,4564.5,4599.5,4517.5,1658042916.5,363539,2023-05-08,2023-05-08 23:59:59
4560.0,4716.0,4716.0,4559.0,4704659900.5,1008279,2023-05-10,2023-05-10 23:59:59
4728.5,4788.5,4849.5,4681.0,11337129330.0,2368559,2023-05-11,2023-05-11 23:59:59
4800.0,4819.0,4842.5,4751.0,4674851704.0,973509,2023-05-12,2023-05-12 23:59:59
4840.0,5045.5,5055.0,4838.0,9306615680.0,1879341,2023-05-15,2023-05-15 23:59:59
5068.0,5086.0,5120.0,5020.5,7558944142.5,1486446,2023-05-16,2023-05-16 23:59:59
5094.5,5097.0,5120.0,5060.5,3524580159.5,692804,2023-05-17,2023-05-17 23:59:59
5110.0,5075.0,5120.0,5070.0,3387053164.5,665351,2023-05-18,2023-05-18 23:59:59
5070.0,5078.5,5078.5,5013.0,3378909996.5,669407,2023-05-19,2023-05-19 23:59:59
5112.0,5090.0,5116.0,5057.0,2385761006.5,469490,2023-05-22,2023-05-22 23:59:59
5094.0,5173.0,5174.0,5065.0,4757087119.0,930012,2023-05-23,2023-05-23 23:59:59
5185.0,5192.0,5215.0,5142.0,4938393893.0,953702,2023-05-24,2023-05-24 23:59:59
5198.0,5203.5,5209.0,5160.5,4462642673.0,858843,2023-05-25,2023-05-25 23:59:59
5207.5,5296.5,5298.5,5203.0,5139367859.0,979241,2023-05-26,2023-05-26 23:59:59
5341.0,5538.5,5547.5,5332.0,12141850403.0,2215860,2023-05-29,2023-05-29 23:59:59
5515.0,5530.0,5698.5,5461.5,14462701872.0,2582957,2023-05-30,2023-05-30 23:59:59
5590.5,5569.0,5594.0,5505.0,6324434583.5,1138315,2023-05-31,2023-05-31 23:59:59
5570.0,5684.0,5685.0,5540.0,9935747200.0,1765312,2023-06-01,2023-06-01 23:59:59
5303.0,5383.0,5454.0,5302.0,17412550068.0,3232253,2023-06-02,2023-06-02 23:59:59
5401.0,5166.5,5420.0,5155.5,11035204917.0,2093226,2023-06-05,2023-06-05 23:59:59
5145.0,5149.5,5175.5,4962.5,11124598806.0,2197270,2023-06-06,2023-06-06 23:59:59
5164.5,5101.0,5164.5,5073.0,4772425825.0,933289,2023-06-07,2023-06-07 23:59:59
5101.0,5065.0,5111.0,5041.0,3756669177.5,741006,2023-06-08,2023-06-08 23:59:59
5082.0,5077.0,5112.5,5070.0,2658745072.0,522435,2023-06-09,2023-06-09 23:59:59
5092.0,5264.0,5265.5,5077.0,7162980383.5,1376175,2023-06-13,2023-06-13 23:59:59
5299.0,5246.0,5324.0,5205.5,4867280057.5,925722,2023-06-14,2023-06-14 23:59:59
5251.5,5302.5,5319.5,5226.0,5576232224.5,1056143,2023-06-15,2023-06-15 23:59:59
5309.5,5260.5,5330.0,5243.5,3012883537.0,571053,2023-06-16,2023-06-16 23:59:59
5262.0,5194.0,5297.5,5177.0,4036066120.5,773461,2023-06-19,2023-06-19 23:59:59
5190.0,5150.5,5194.0,5081.0,5029426926.5,977789,2023-06-20,2023-06-20 23:59:59
5152.5,5125.0,5166.5,5110.0,3311940340.0,644977,2023-06-21,2023-06-21 23:59:59
5134.0,5137.0,5189.0,5103.0,3107143307.5,603808,2023-06-22,2023-06-22 23:59:59
5130.0,5030.0,5145.0,5004.0,5422282936.5,1068303,2023-06-23,2023-06-23 23:59:59
5100.0,5048.5,5114.0,4965.0,6010509695.5,1190426,2023-06-26,2023-06-26 23:59:59
5077.0,5138.0,5158.5,5031.0,4740654477.5,924408,2023-06-27,2023-06-27 23:59:59
5150.0,5108.0,5155.0,5082.0,3598742609.0,702887,2023-06-28,2023-06-28 23:59:59
5116.5,5124.0,5150.0,5096.0,3807086554.0,742239,2023-06-29,2023-06-29 23:59:59
5127.0,5079.0,5139.0,5063.0,3629031080.0,711614,2023-06-30,2023-06-30 23:59:59
5099.0,5095.5,5123.0,5080.0,3260193013.5,638455,2023-07-03,2023-07-03 23:59:59
5110.0,5209.0,5260.0,5082.0,7617815970.5,1467875,2023-07-04,2023-07-04 23:59:59
5225.0,5298.5,5311.0,5221.5,6382574352.0,1209399,2023-07-05,2023-07-05 23:59:59
5320.0,5347.0,5390.0,5304.0,7543814801.0,1410043,2023-07-06,2023-07-06 23:59:59
5362.0,5439.5,5446.5,5326.0,7025318572.0,1299189,2023-07-07,2023-07-07 23:59:59
5475.5,5436.0,5505.5,5404.0,5981493667.0,1097047,2023-07-10,2023-07-10 23:59:59
5440.5,5439.0,5449.5,5366.5,3740344228.0,691228,2023-07-11,2023-07-11 23:59:59
5442.0,5500.0,5535.0,5377.5,6751311312.5,1229029,2023-07-12,2023-07-12 23:59:59
5531.0,5498.0,5549.5,5461.0,3967481491.5,721187,2023-07-13,2023-07-13 23:59:59
5488.0,5514.0,5550.0,5450.0,4371988986.5,792177,2023-07-14,2023-07-14 23:59:59
5490.0,5503.0,5535.0,5462.5,4227845386.0,767646,2023-07-17,2023-07-17 23:59:59
5514.5,5537.5,5585.0,5481.0,6377872411.5,1150298,2023-07-18,2023-07-18 23:59:59
5541.0,5518.0,5568.0,5495.0,3371241853.5,610875,2023-07-19,2023-07-19 23:59:59
5518.0,5394.0,5520.0,5381.0,4715606423.0,864108,2023-07-20,2023-07-20 23:59:59
5410.0,5505.0,5505.0,5397.5,3518231790.5,643480,2023-07-21,2023-07-21 23:59:59
5508.0,5545.5,5554.0,5491.0,3456821530.0,626210,2023-07-24,2023-07-24 23:59:59
5555.5,5633.5,5649.5,5532.5,6844368601.5,1221979,2023-07-25,2023-07-25 23:59:59
5636.0,5626.0,5665.5,5591.0,4302002825.5,763971,2023-07-26,2023-07-26 23:59:59
5638.0,5668.0,5678.0,5637.5,3591962804.5,633923,2023-07-27,2023-07-27 23:59:59
5679.0,5896.0,5917.0,5654.5,10788401148.5,1866234,2023-07-28,2023-07-28 23:59:59
5952.5,5938.0,5999.5,5905.5,9279307154.0,1556499,2023-07-31,2023-07-31 23:59:59
5940.5,6008.0,6049.0,5883.0,8019253542.5,1341457,2023-08-01,2023-08-01 23:59:59
6008.0,6069.5,6123.0,5960.0,7986643495.5,1316225,2023-08-02,2023-08-02 23:59:59
6066.0,6155.0,6168.0,6040.0,6117297819.5,999735,2023-08-03,2023-08-03 23:59:59
6170.0,6103.0,6270.0,5951.5,17457885116.5,2841306,2023-08-04,2023-08-04 23:59:59
6177.0,6048.5,6210.0,5975.0,8623913811.0,1409863,2023-08-07,2023-08-07 23:59:59
6040.0,6124.5,6135.0,5925.0,9358005945.0,1553747,2023-08-08,2023-08-08 23:59:59
6130.0,6171.5,6185.0,6073.0,5782564052.5,941045,2023-08-09,2023-08-09 23:59:59
6185.0,6252.0,6258.0,6155.0,6349833883.5,1021463,2023-08-10,2023-08-10 23:59:59
6265.0,6284.5,6287.0,6205.0,4930413401.5,788917,2023-08-11,2023-08-11 23:59:59
6322.0,6127.5,6428.0,6011.5,19004042624.5,3036111,2023-08-14,2023-08-14 23:59:59
6089.5,6131.5,6290.0,6008.0,14110258518.5,2275173,2023-08-15,2023-08-15 23:59:59
6156.5,6094.5,6198.0,5990.5,12107406770.0,1992176,2023-08-16,2023-08-16 23:59:59
6160.0,6162.0,6167.0,6062.0,5517545139.0,900508,2023-08-17,2023-08-17 23:59:59
6167.0,6277.5,6285.0,6122.5,5699273253.5,918710,2023-08-18,2023-08-18 23:59:59
6295.0,6265.5,6338.0,6237.0,7489249639.0,1190057,2023-08-21,2023-08-21 23:59:59
6265.5,6606.5,6677.0,6216.5,34763622728.0,5303696,2023-08-22,2023-08-22 23:59:59
6632.0,6412.5,6654.0,6364.0,19178937933.5,2949873,2023-08-23,2023-08-23 23:59:59
6497.5,6561.5,6571.5,6432.0,8050637122.5,1238864,2023-08-24,2023-08-24 23:59:59
6562.5,6566.0,6592.5,6513.5,5012840120.5,764285,2023-08-25,2023-08-25 23:59:59
6570.5,6662.0,6665.0,6560.0,6044555485.0,913840,2023-08-28,2023-08-28 23:59:59
6673.5,6779.5,6780.0,6636.0,13005805291.5,1942005,2023-08-29,2023-08-29 23:59:59
6789.0,6837.0,6900.0,6760.0,14808316303.0,2164120,2023-08-30,2023-08-30 23:59:59
6858.5,6830.0,6875.0,6788.0,5613714283.5,822172,2023-08-31,2023-08-31 23:59:59
6839.0,6819.0,6848.0,6784.0,4826501395.5,709297,2023-09-01,2023-09-01 23:59:59
6844.0,6850.0,6870.0,6825.0,4511135560.0,659054,2023-09-04,2023-09-04 23:59:59
6860.0,6916.0,6940.0,6847.0,8247482246.0,1196241,2023-09-05,2023-09-05 23:59:59
6915.0,6867.5,6916.0,6832.5,5300634718.5,770873,2023-09-06,2023-09-06 23:59:59
6855.5,6666.5,6880.0,6571.5,15293150277.0,2276051,2023-09-07,2023-09-07 23:59:59
6660.0,6625.0,6724.0,6533.0,8784859683.5,1328582,2023-09-08,2023-09-08 23:59:59
6625.0,6456.0,6625.0,6435.0,8506116922.0,1302524,2023-09-11,2023-09-11 23:59:59
6500.0,6729.0,6730.0,6480.0,10200209140.5,1540652,2023-09-12,2023-09-12 23:59:59
6738.0,6610.0,6739.0,6576.0,7484237944.0,1124756,2023-09-13,2023-09-13 23:59:59
6603.0,6519.0,6633.0,6346.0,13452699372.0,2073404,2023-09-14,2023-09-14 23:59:59
6520.0,6553.0,6609.0,6501.0,8010328261.5,1223115,2023-09-15,2023-09-15 23:59:59
6600.0,6526.0,6655.0,6476.0,6032646905.0,918186,2023-09-18,2023-09-18 23:59:59
6525.5,6344.0,6560.0,6326.5,9841699462.0,1532037,2023-09-19,2023-09-19 23:59:59
6350.0,6423.0,6499.0,6280.0,11983960679.0,1870029,2023-09-20,2023-09-20 23:59:59
6400.0,6379.0,6428.0,6350.0,9343044898.5,1462407,2023-09-21,2023-09-21 23:59:59
6397.0,6495.0,6517.0,6305.0,7180645807.5,1113523,2023-09-22,2023-09-22 23:59:59
6500.0,6449.0,6525.0,6426.0,4461752401.0,691002,2023-09-25,2023-09-25 23:59:59
6430.0,6386.0,6438.0,6322.0,5995033305.5,940344,2023-09-26,2023-09-26 23:59:59
6412.0,6490.0,6500.0,6404.5,4718821532.0,730314,2023-09-27,2023-09-27 23:59:59
6502.0,6645.5,6645.5,6501.5,6499171205.5,987307,2023-09-28,2023-09-28 23:59:59
6650.0,6677.0,6700.0,6603.5,6383255566.5,958782,2023-09-29,2023-09-29 23:59:59
6716.5,6720.0,6797.5,6658.5,7477418536.5,1108736,2023-10-02,2023-10-02 23:59:59
6720.0,6754.5,6784.0,6636.5,6402644543.0,954481,2023-10-03,2023-10-03 23:59:59
6740.0,6660.5,6815.0,6659.5,6119352880.5,905828,2023-10-04,2023-10-04 23:59:59
6706.0,6721.5,6759.5,6645.0,4974584504.5,741317,2023-10-05,2023-10-05 23:59:59
6749.5,6797.0,6797.0,6717.0,5318510792.5,786722,2023-10-06,2023-10-06 23:59:59
6880.0,6863.5,6895.5,6822.0,7615757279.0,1108933,2023-10-09,2023-10-09 23:59:59
6874.0,6853.5,6880.0,6822.5,3783193246.5,552196,2023-10-10,2023-10-10 23:59:59
6864.5,6890.5,7099.5,6835.5,24211871421.0,3467588,2023-10-11,2023-10-11 23:59:59
6862.5,7120.0,7154.0,6848.0,19156873466.5,2719991,2023-10-12,2023-10-12 23:59:59
7143.0,7244.0,7250.0,7136.0,12045578400.0,1676799,2023-10-13,2023-10-13 23:59:59
7275.0,7335.0,7349.0,7234.5,10756652843.5,1470908,2023-10-16,2023-10-16 23:59:59
7347.5,7384.5,7394.0,7264.0,11994355450.5,1631765,2023-10-17,2023-10-17 23:59:59
7399.0,7488.0,7535.0,7365.0,19287541900.5,2585069,2023-10-18,2023-10-18 23:59:59
7480.0,7486.0,7495.0,7416.5,7344739430.5,984445,2023-10-19,2023-10-19 23:59:59
7499.5,7491.5,7509.5,7405.0,7331130887.0,982823,2023-10-20,2023-10-20 23:59:59
7510.5,7462.5,7549.0,7452.5,6435329390.0,858639,2023-10-23,2023-10-23 23:59:59
7478.0,7444.0,7487.5,7417.0,6097159788.0,818518,2023-10-24,2023-10-24 23:59:59
7430.0,7437.5,7444.0,7207.0,9703001231.0,1316783,2023-10-25,2023-10-25 23:59:59
7455.0,7228.5,7498.0,7211.0,21199150043.0,2894431,2023-10-26,2023-10-26 23:59:59
7227.0,7318.0,7338.0,7136.5,13143808612.0,1813293,2023-10-27,2023-10-27 23:59:59
7299.5,7248.0,7315.0,7228.0,5590503605.5,769661,2023-10-30,2023-10-30 23:59:59
7231.0,7150.5,7264.0,7107.0,7324583067.5,1022090,2023-10-31,2023-10-31 23:59:59
7152.0,7240.0,7266.0,7130.5,4422248663.0,612587,2023-11-01,2023-11-01 23:59:59
7257.5,7253.5,7292.0,7217.0,3464689242.0,477286,2023-11-02,2023-11-02 23:59:59
7268.0,7238.0,7278.0,7210.5,2640865560.0,364963,2023-11-03,2023-11-03 23:59:59
7243.0,7376.0,7387.5,7221.0,4691426773.0,642147,2023-11-06,2023-11-06 23:59:59
7370.0,7333.5,7380.0,7295.5,4365604413.5,594815,2023-11-07,2023-11-07 23:59:59
7341.0,7295.0,7373.0,7277.0,4242614703.0,579529,2023-11-08,2023-11-08 23:59:59
7291.0,7260.0,7307.0,7221.0,4272139882.0,587978,2023-11-09,2023-11-09 23:59:59
7270.0,7288.5,7304.5,7238.5,3613089648.5,496782,2023-11-10,2023-11-10 23:59:59
7296.0,7277.5,7325.0,7270.0,3232073953.5,443491,2023-11-13,2023-11-13 23:59:59
7285.0,7200.0,7285.0,7165.0,4417222693.5,611766,2023-11-14,2023-11-14 23:59:59
7184.0,7224.0,7257.0,7138.0,4384254064.0,609132,2023-11-15,2023-11-15 23:59:59
7221.5,7135.5,7236.0,7120.5,3989935421.5,556002,2023-11-16,2023-11-16 23:59:59
7135.5,7225.5,7234.0,7080.5,5469443818.0,764211,2023-11-17,2023-11-17 23:59:59
7225.5,7194.5,7226.0,7161.0,3053218347.0,424449,2023-11-20,2023-11-20 23:59:59
7180.5,7209.0,7216.0,7137.5,3459120952.0,482152,2023-11-21,2023-11-21 23:59:59
7211.0,7299.0,7299.0,7207.0,4927911800.5,677597,2023-11-22,2023-11-22 23:59:59
7301.0,7258.0,7330.0,7251.5,2855176400.5,391940,2023-11-23,2023-11-23 23:59:59
7262.0,7295.0,7320.0,7255.0,3054082635.0,418784,2023-11-24,2023-11-24 23:59:59
7301.0,7222.5,7345.0,7212.0,4427711087.5,608767,2023-11-27,2023-11-27 23:59:59
7223.0,7238.0,7245.5,7161.0,2897395247.0,402137,2023-11-28,2023-11-28 23:59:59
7229.0,7202.0,7238.0,7186.0,2186359454.0,303508,2023-11-29,2023-11-29 23:59:59
7205.5,7239.0,7285.5,7170.0,4412087952.0,609305,2023-11-30,2023-11-30 23:59:59
7239.0,7175.5,7272.5,7162.5,3542441636.5,491058,2023-12-01,2023-12-01 23:59:59
7170.0,7132.5,7199.5,7110.5,4788913271.0,669869,2023-12-04,2023-12-04 23:59:59
7136.0,7248.5,7250.0,7136.0,4011708213.5,557087,2023-12-05,2023-12-05 23:59:59
7269.0,7138.0,7275.0,7051.5,4651215848.0,649125,2023-12-06,2023-12-06 23:59:59
7145.0,7092.0,7173.0,7071.0,3389576439.5,477114,2023-12-07,2023-12-07 23:59:59
7119.0,7140.0,7173.0,7092.0,3037811215.5,425360,2023-12-08,2023-12-08 23:59:59
7183.0,6977.0,7189.0,6929.0,7226245836.5,1026520,2023-12-11,2023-12-11 23:59:59
7000.0,7014.5,7100.0,6813.0,9760700890.0,1401749,2023-12-12,2023-12-12 23:59:59
7000.0,7043.5,7062.5,6914.0,4013886916.0,572310,2023-12-13,2023-12-13 23:59:59
7040.0,6860.0,7084.5,6850.5,8501875338.5,1224201,2023-12-14,2023-12-14 23:59:59
6397.0,6560.0,6632.0,6381.0,15694991256.0,2428092,2023-12-15,2023-12-15 23:59:59
6580.0,6723.5,6761.5,6526.0,8404694444.0,1264279,2023-12-18,2023-12-18 23:59:59
6735.0,6709.0,6771.0,6690.0,4564286692.5,679319,2023-12-19,2023-12-19 23:59:59
6709.5,6735.0,6849.0,6696.0,6625886529.5,978865,2023-12-20,2023-12-20 23:59:59
6730.0,6702.0,6774.0,6633.5,6938357522.0,1035385,2023-12-21,2023-12-21 23:59:59
6711.0,6732.5,6795.0,6708.5,3665596022.5,542520,2023-12-22,2023-12-22 23:59:59
6748.0,6744.0,6784.0,6730.0,2429499408.5,359571,2023-12-25,2023-12-25 23:59:59
6750.0,6771.0,6771.0,6720.0,2916986787.5,432323,2023-12-26,2023-12-26 23:59:59
6773.0,6768.0,6840.0,6761.0,3382380613.5,497103,2023-12-27,2023-12-27 23:59:59
6767.5,6767.0,6802.5,6725.5,2981552710.0,441134,2023-12-28,2023-12-28 23:59:59
6784.0,6739.0,6784.0,6729.0,1890360872.5,279875,2023-12-29,2023-12-29 23:59:59
6774.0,6803.5,6805.0,6745.5,1372507245.5,202485,2024-01-03,2024-01-03 23:59:59
6804.5,6771.0,6811.5,6763.5,1244240299.5,183411,2024-01-04,2024-01-04 23:59:59
6771.5,6780.0,6794.5,6770.5,729658423.5,107606,2024-01-05,2024-01-05 23:59:59
6783.0,6766.5,6804.5,6756.0,1463377928.0,215760,2024-01-08,2024-01-08 23:59:59
6780.0,6931.0,6942.0,6750.5,5812051156.0,846711,2024-01-09,2024-01-09 23:59:59
6935.0,6957.0,7023.0,6923.0,4977477890.0,712613,2024-01-10,2024-01-10 23:59:59
6965.0,6972.5,6995.0,6930.5,2950278954.5,423594,2024-01-11,2024-01-11 23:59:59
7005.0,6965.0,7011.0,6962.0,2854221989.0,408235,2024-01-12,2024-01-12 23:59:59
6950.0,6889.5,6968.5,6874.0,3937548742.0,569684,2024-01-15,2024-01-15 23:59:59
6884.5,6857.0,6885.5,6826.0,3211522264.5,468624,2024-01-16,2024-01-16 23:59:59
6859.5,6910.0,6919.5,6830.0,2100605182.0,305722,2024-01-17,2024-01-17 23:59:59
6923.0,6857.5,6930.0,6846.0,1925720882.5,279760,2024-01-18,2024-01-18 23:59:59
6858.0,6834.5,6883.0,6800.5,2301192109.0,336358,2024-01-19,2024-01-19 23:59:59
6830.0,6840.0,6859.0,6815.5,1371760083.0,200555,2024-01-22,2024-01-22 23:59:59
6840.0,6799.5,6850.0,6782.0,2417796849.0,355179,2024-01-23,2024-01-23 23:59:59
6798.0,6795.0,6828.0,6754.0,3189411586.0,469629,2024-01-24,2024-01-24 23:59:59
6810.5,6809.0,6819.5,6760.5,2177749189.5,321262,2024-01-25,2024-01-25 23:59:59
6829.0,6901.0,6920.0,6801.0,4640997419.0,676152,2024-01-26,2024-01-26 23:59:59
6918.0,6943.0,6975.0,6911.0,4110070040.0,591425,2024-01-29,2024-01-29 23:59:59
6945.0,6994.0,7007.0,6933.0,4537844505.5,649956,2024-01-30,2024-01-30 23:59:59
7000.0,7090.5,7122.0,7000.0,6669626209.0,941356,2024-01-31,2024-01-31 23:59:59
7105.0,7093.5,7145.0,7059.0,4084656193.0,575655,2024-02-01,2024-02-01 23:59:59
7094.0,7114.0,7127.0,7050.0,4077562876.5,574253,2024-02-02,2024-02-02 23:59:59
7099.0,7137.5,7185.0,7094.0,3833973277.5,536657,2024-02-05,2024-02-05 23:59:59
7145.0,7163.0,7171.0,7115.0,2447432468.5,342130,2024-02-06,2024-02-06 23:59:59
7170.0,7265.0,7272.5,7160.5,5646172199.0,781313,2024-02-07,2024-02-07 23:59:59
7272.0,7231.5,7288.0,7191.0,4649052792.0,641629,2024-02-08,2024-02-08 23:59:59
7232.0,7238.5,7260.0,7182.5,2511326507.0,347142,2024-02-09,2024-02-09 23:59:59
7240.0,7280.0,7280.0,7223.0,2284461195.0,314983,2024-02-12,2024-02-12 23:59:59
7297.0,7269.0,7311.0,7231.0,3550810198.0,487680,2024-02-13,2024-02-13 23:59:59
7275.0,7220.5,7283.0,7200.5,2468547011.5,340611,2024-02-14,2024-02-14 23:59:59
7205.0,7282.5,7295.0,7184.0,2857860764.5,393724,2024-02-15,2024-02-15 23:59:59
